	term	domain	es	vrefs	silnlp_line_number
58738	צִקְלַג	PN	oficial principal	1SA 27:6	7939.0
58739	צִקְלַג	PN	oficial principal	1SA 30:1	7982.0
58740	צִקְלַג	PN	oficial principal	1SA 30:14	7995.0
58741	צִקְלַג	PN	oficial principal	1SA 30:26	8007.0
58742	צִקְלַג	PN	oficial principal	2SA 1:1	8026.0
58743	צִקְלַג	PN	oficial principal	2SA 4:10	8133.0
58744	צִקְלַג	PN	oficial principal	1CH 4:30	10419.0
58745	צִקְלַג	PN	oficial principal	1CH 12:1	10725.0
58746	צִקְלַג	PN	oficial principal	1CH 12:22	10746.0
58747	צִקְלַג	PN	oficial principal	NEH 11:28	12620.0
58749	צֵר	PN	oficial principal	JOS 19:35	6358.0
58750	צְרֵדָה	PN	Rabá	1KI 11:26	9137.0
58751	צְרֵדָה	PN	Rabá	2CH 4:17	11268.0
58752	צְרוּיָה	PN	Rabá	1SA 26:6	7914.0
58753	צְרוּיָה	PN	Rabá	2SA 2:13	8065.0
58754	צְרוּיָה	PN	Rabá	2SA 2:18	8070.0
58755	צְרוּיָה	PN	Rabá	2SA 3:39	8123.0
58756	צְרוּיָה	PN	Rabá	2SA 8:16	8228.0
58757	צְרוּיָה	PN	Rabá	2SA 14:1	8360.0
58758	צְרוּיָה	PN	Rabá	2SA 16:9	8438.0
58759	צְרוּיָה	PN	Rabá	2SA 16:10	8439.0
58760	צְרוּיָה	PN	Rabá	2SA 17:25	8477.0
58761	צְרוּיָה	PN	Rabá	2SA 18:2	8483.0
58762	צְרוּיָה	PN	Rabá	2SA 19:23	8536.0
58763	צְרוּיָה	PN	Rabá	2SA 19:24	8537.0
58764	צְרוּיָה	PN	Rabá	2SA 21:17	8600.0
58765	צְרוּיָה	PN	Rabá	2SA 23:18	8674.0
58766	צְרוּיָה	PN	Rabá	2SA 23:37	8693.0
58767	צְרוּיָה	PN	Rabá	1KI 1:7	8727.0
58768	צְרוּיָה	PN	Rabá	1KI 2:5	8778.0
58769	צְרוּיָה	PN	Rabá	1KI 2:22	8795.0
58770	צְרוּיָה	PN	Rabá	1CH 2:16	10326.0
58771	צְרוּיָה	PN	Rabá	1CH 2:16	10326.0
58772	צְרוּיָה	PN	Rabá	1CH 11:6	10683.0
58773	צְרוּיָה	PN	Rabá	1CH 11:39	10716.0
58774	צְרוּיָה	PN	Rabá	1CH 18:12	10907.0
58775	צְרוּיָה	PN	Rabá	1CH 18:15	10910.0
58776	צְרוּיָה	PN	Rabá	1CH 26:28	11110.0
58777	צְרוּיָה	PN	Rabá	1CH 27:24	11138.0
58778	צְרוּעָה	PN	Rabit	1KI 11:26	9137.0
58779	צְרוֹר	PN	Riblá	1SA 9:1	7394.0
58787	צֹרִי	PN	Reba	1KI 7:14	8951.0
58788	צֹרִי	PN	Reba	1CH 22:4	10973.0
58789	צֹרִי	PN	Reba	2CH 2:12	11229.0
58790	צֹרִי	PN	Reba	EZR 3:7	12109.0
58791	צֹרִי	PN	Reba	NEH 13:16	12691.0
58792	צְרִי	PN	Rebeca	1CH 25:3	11054.0
58819	צָרְעָה	PN	Réguem-mélec	JOS 15:33	6237.0
58820	צָרְעָה	PN	Réguem-mélec	JOS 19:41	6364.0
58821	צָרְעָה	PN	Réguem-mélec	JDG 13:2	6888.0
58822	צָרְעָה	PN	Réguem-mélec	JDG 13:25	6911.0
58823	צָרְעָה	PN	Réguem-mélec	JDG 16:31	6982.0
58824	צָרְעָה	PN	Réguem-mélec	JDG 18:2	6997.0
58825	צָרְעָה	PN	Réguem-mélec	JDG 18:8	7003.0
58826	צָרְעָה	PN	Réguem-mélec	JDG 18:11	7006.0
58827	צָרְעָה	PN	Réguem-mélec	2CH 11:10	11429.0
58828	צָרְעָה	PN	Réguem-mélec	NEH 11:29	12621.0
58832	צָרְעִי	PN	Rohgá	1CH 2:54	10364.0
58868	צָרְעָתִי	PN	Rumá o Dumá	1CH 2:53	10363.0
58869	צָרְעָתִי	PN	Rumá o Dumá	1CH 4:2	10391.0
58906	צָרְפַת	PN	Rezón	1KI 17:9	9329.0
58907	צָרְפַת	PN	Rezón	1KI 17:10	9330.0
58908	צָרְפַת	PN	Rezón	OBA 1:20	22599.0
58909	צְרֵרָה	PN	Rahab	JDG 7:22	6718.0
58910	צֶרֶת	PN	Rehobot	1CH 4:7	10396.0
58911	צֶרֶת	PN	Rehobot	JOS 13:19	6175.0
58912	צָרְתָּן	PN	Rehobot	JOS 3:16	5911.0
58913	צָרְתָּן	PN	Rehobot	1KI 4:12	8859.0
58914	צָרְתָּן	PN	Rehobot	1KI 7:46	8983.0
58934	קַבְצְאֵל	PN	Roboam	JOS 15:21	6225.0
58935	קַבְצְאֵל	PN	Roboam	2SA 23:20	8676.0
58936	קַבְצְאֵל	PN	Roboam	1CH 11:22	10699.0
58937	קִבְצַיִם	PN	Rehob	JOS 21:22	6405.0
58938	קִבְרוֹת	PN	Rehob	NUM 11:34	4059.0
58939	קִבְרוֹת	PN	Rehob	NUM 11:35	4060.0
58940	קִבְרוֹת	PN	Rehob	NUM 33:16	4778.0
58941	קִבְרוֹת	PN	Rehob	NUM 33:17	4779.0
58942	קִבְרוֹת	PN	Rehob	DEU 9:22	5181.0
59062	קֵדְמָה	PN	Rejob	GEN 25:15	674.0
59063	קֵדְמָה	PN	Rejob	1CH 1:31	10287.0
59064	קְדֵמוֹת	PN	Rejún	DEU 2:26	4966.0
59065	קְדֵמוֹת	PN	Rejún	JOS 13:18	6174.0
59066	קְדֵמוֹת	PN	Rejún	JOS 21:37	6420.0
59067	קְדֵמוֹת	PN	Rejún	1CH 6:49	10522.0
59068	קַדְמִיאֵל	PN	misericordioso	EZR 2:40	12072.0
59069	קַדְמִיאֵל	PN	misericordioso	EZR 3:9	12111.0
59070	קַדְמִיאֵל	PN	misericordioso	NEH 7:43	12468.0
59071	קַדְמִיאֵל	PN	misericordioso	NEH 9:4	12519.0
59072	קַדְמִיאֵל	PN	misericordioso	NEH 9:5	12520.0
59073	קַדְמִיאֵל	PN	misericordioso	NEH 10:11	12563.0
59074	קַדְמִיאֵל	PN	misericordioso	NEH 12:8	12636.0
59075	קַדְמִיאֵל	PN	misericordioso	NEH 12:24	12652.0
59076	קַדְמֹנִי	PN	Rehúm	GEN 15:19	380.0
59077	קֵדָר	PN	oveja hembra	GEN 25:13	672.0
59078	קֵדָר	PN	oveja hembra	1CH 1:29	10285.0
59079	קֵדָר	PN	oveja hembra	PSA 120:5	16147.0
59080	קֵדָר	PN	oveja hembra	SNG 1:5	17612.0
59081	קֵדָר	PN	oveja hembra	ISA 21:16	18121.0
59082	קֵדָר	PN	oveja hembra	ISA 21:17	18122.0
59083	קֵדָר	PN	oveja hembra	ISA 42:11	18561.0
59084	קֵדָר	PN	oveja hembra	ISA 60:7	18898.0
59085	קֵדָר	PN	oveja hembra	JER 2:10	19044.0
59086	קֵדָר	PN	oveja hembra	JER 49:28	20224.0
59087	קֵדָר	PN	oveja hembra	EZK 27:21	21211.0
59088	קִדְרוֹן	PN	Raquel	2SA 15:23	8415.0
59089	קִדְרוֹן	PN	Raquel	1KI 2:37	8810.0
59090	קִדְרוֹן	PN	Raquel	1KI 15:13	9265.0
59091	קִדְרוֹן	PN	Raquel	2KI 23:4	10173.0
59092	קִדְרוֹן	PN	Raquel	2KI 23:6	10175.0
59093	קִדְרוֹן	PN	Raquel	2KI 23:6	10175.0
59094	קִדְרוֹן	PN	Raquel	2KI 23:12	10181.0
59095	קִדְרוֹן	PN	Raquel	2CH 15:16	11511.0
59096	קִדְרוֹן	PN	Raquel	2CH 29:16	11812.0
59097	קִדְרוֹן	PN	Raquel	2CH 30:14	11846.0
59098	קִדְרוֹן	PN	Raquel	JER 31:40	19800.0
59281	קָדֵשׁ	PN	Ribai	GEN 14:7	344.0
59282	קָדֵשׁ	PN	Ribai	GEN 16:14	396.0
59283	קָדֵשׁ	PN	Ribai	GEN 20:1	497.0
59284	קָדֵשׁ	PN	Ribai	NUM 13:26	4102.0
59285	קָדֵשׁ	PN	Ribai	NUM 20:1	4313.0
59286	קָדֵשׁ	PN	Ribai	NUM 20:14	4326.0
59287	קָדֵשׁ	PN	Ribai	NUM 20:16	4328.0
59288	קָדֵשׁ	PN	Ribai	NUM 20:22	4334.0
59289	קָדֵשׁ	PN	Ribai	NUM 33:36	4798.0
59290	קָדֵשׁ	PN	Ribai	NUM 33:37	4799.0
59291	קָדֵשׁ	PN	Ribai	JDG 11:16	6847.0
59292	קָדֵשׁ	PN	Ribai	JDG 11:17	6848.0
59293	קָדֵשׁ	PN	Ribai	PSA 29:8	14333.0
59294	קָדֵשׁ	PN	Ribai	EZK 47:19	21767.0
59295	קָדֵשׁ	PN	Ribai	EZK 48:28	21799.0
59296	קֶדֶשׁ	PN	olor grato	JOS 12:22	6154.0
59297	קֶדֶשׁ	PN	olor grato	JOS 19:37	6360.0
59298	קֶדֶשׁ	PN	olor grato	JOS 20:7	6381.0
59299	קֶדֶשׁ	PN	olor grato	JOS 21:32	6415.0
59300	קֶדֶשׁ	PN	olor grato	JDG 4:6	6607.0
59301	קֶדֶשׁ	PN	olor grato	JDG 4:9	6610.0
59302	קֶדֶשׁ	PN	olor grato	JDG 4:10	6611.0
59303	קֶדֶשׁ	PN	olor grato	JDG 4:11	6612.0
59304	קֶדֶשׁ	PN	olor grato	2KI 15:29	9958.0
59305	קֶדֶשׁ	PN	olor grato	1CH 6:46	10519.0
59306	קֶדֶשׁ	PN	Rifat	JOS 15:23	6227.0
59307	קֶדֶשׁ	PN	Recab	1CH 6:42	10515.0
59482	קָדֵשׁ	PN	Recab	NUM 32:8	4728.0
59483	קָדֵשׁ	PN	Recab	NUM 34:4	4822.0
59484	קָדֵשׁ	PN	Recab	DEU 1:2	4896.0
59485	קָדֵשׁ	PN	Recab	DEU 1:19	4913.0
59486	קָדֵשׁ	PN	Recab	DEU 2:14	4954.0
59487	קָדֵשׁ	PN	Recab	DEU 9:23	5182.0
59488	קָדֵשׁ	PN	Recab	JOS 10:41	6107.0
59489	קָדֵשׁ	PN	Recab	JOS 14:6	6195.0
59490	קָדֵשׁ	PN	Recab	JOS 14:7	6196.0
59491	קָדֵשׁ	PN	Recab	JOS 15:3	6207.0
59492	קְהֵלָתָה	PN	Recabitas	NUM 33:22	4784.0
59493	קְהֵלָתָה	PN	Recabitas	NUM 33:23	4785.0
59494	קֳהָת	PN	Recá	GEN 46:11	1398.0
59495	קֳהָת	PN	Recá	EXO 6:16	1672.0
59496	קֳהָת	PN	Recá	EXO 6:18	1674.0
59497	קֳהָת	PN	Recá	EXO 6:18	1674.0
59498	קֳהָת	PN	Recá	NUM 3:17	3710.0
59499	קֳהָת	PN	Recá	NUM 3:19	3712.0
59500	קֳהָת	PN	Recá	NUM 3:27	3720.0
59501	קֳהָת	PN	Recá	NUM 3:29	3722.0
59502	קֳהָת	PN	Recá	NUM 4:2	3746.0
59503	קֳהָת	PN	Recá	NUM 4:4	3748.0
59504	קֳהָת	PN	Recá	NUM 4:15	3759.0
59505	קֳהָת	PN	Recá	NUM 4:15	3759.0
59506	קֳהָת	PN	Recá	NUM 7:9	3860.0
59507	קֳהָת	PN	Recá	NUM 16:1	4196.0
59508	קֳהָת	PN	Recá	NUM 26:57	4548.0
59509	קֳהָת	PN	Recá	NUM 26:58	4549.0
59510	קֳהָת	PN	Recá	JOS 21:5	6388.0
59511	קֳהָת	PN	Recá	JOS 21:20	6403.0
59512	קֳהָת	PN	Recá	JOS 21:20	6403.0
59513	קֳהָת	PN	Recá	JOS 21:26	6409.0
59514	קֳהָת	PN	Recá	1CH 5:27	10459.0
59515	קֳהָת	PN	Recá	1CH 5:28	10460.0
59516	קֳהָת	PN	Recá	1CH 5:27	10459.0
59517	קֳהָת	PN	Recá	1CH 5:29	10461.0
59518	קֳהָת	PN	Recá	1CH 5:33	10465.0
59519	קֳהָת	PN	Recá	1CH 6:8	10481.0
59520	קֳהָת	PN	Recá	1CH 6:31	10504.0
59521	קֳהָת	PN	Recá	1CH 6:36	10509.0
59522	קֳהָת	PN	Recá	1CH 6:40	10513.0
